Tweets,created_at,sentiment,score
مءويه الدولهبعملوا حملات تطوع ع حد يطعم علما انه حد قابل يطعم وفوق هيك مطاعيم مافي بالبلد 🤦🏻‍♂️,2021-04-10 17:10:14,neg,0.8347916603088379
لقد خلقنا الانسان احسن تقويم خلق الله جسم الانسان واحسن خلقه لقاحات ودون اضافات عاش البشر الالاف السنين مطاعيم ل,2021-04-10 13:32:39,pos,0.5566291213035583
صباحنا مقدسي جميل داخل البلده القديمه صباح الصحه و السلامه و التباعد الاجتماعي و الكمامات و المطاعيم للجميع و,2021-04-14 05:47:45,pos,0.7176060080528259
طيب شو المطاعيم اللي ضلت معتمده حاليا,2021-04-13 23:00:57,neg,0.6944126486778259
الصين تعترف رسميا بان المطاعيم طورتها ضد فايروس كورونا فعاليتها منخفضه و تدرس الخيارات لزياده فعاليه المطاعيم,2021-04-13 11:13:43,neg,0.5094721913337708
صباح الجمال و الطبيعه الراءعه وادي الباذان قرب نابلسفلسطين صباح الصحه و السلامه و التباعد الاجتماعي و الكمامات و المطاعيم,2021-04-13 07:40:49,pos,0.7041097283363342
صباح الجمال و الطبيعه الراءعه وادي الباذان قرب نابلسفلسطين صباح الصحه و السلامه و التباعد الاجتماعي و الكمامات,2021-04-13 06:04:30,pos,0.5310528874397278
المطاعيم بمستشفى الجامعه شو نوعها,2021-04-12 22:44:55,neg,0.5373412370681763
اعلان زين دمعت والله بفوزوا باعظم اعلانات رمضان حرفيا روحوا و خدوا المطاعيم جماعه خلينا نرجع نجتمع ال,2021-04-12 22:33:25,pos,0.7683038115501404
اعلان زين دمعت والله بفوزوا باعظم اعلانات رمضان حرفيا روحوا و خدوا المطاعيم جماعه خلينا نرجع نجتم,2021-04-12 21:40:23,pos,0.7103202939033508
صباح التاريخ و التراث و المدن القديمه بءر الدولاب الاثري حاره القيساريه نابلس القديمه فلسطين للمصور احم,2021-04-12 05:39:54,pos,0.5963088870048523
السعوديه اخذوا المطاعيم,2021-04-11 15:32:15,neg,0.42578601837158203
همه اي ساعه ببلشوا يعطوا المطاعيم اذا طلع لشخص دور و راح ابكر موعده عادي,2021-04-11 12:33:44,neg,0.41234344244003296
محافظ عجلون يتراس اجتماعا لغايات تسريع عمليه تلقي المطاعيم المحافظه  الاردن,2021-04-11 12:00:08,pos,0.3978961408138275
عندي مشكله احتفال بالوهم و خاصه و احنا عنا اكبر اعداد وفايات بسسب الفيروس و اخر الدول عدد المطاعيم,2021-04-11 09:24:02,neg,0.6147512197494507
عندي مشكله احتفال بالوهم و خاصه و احنا عنا اكبر اعداد وفايات بسسب الفيروس و اخر الدول عدد المطاعيم,2021-04-11 09:09:15,neg,0.6147512197494507
الاساس الي بعطوا الدور لاخذ المطاعيم عنا راح يضل لغز بالنسبه الي,2021-04-10 23:48:46,neg,0.5895426869392395
شهر ممكن انا اتصلت غرفه عمليات المطاعيم لانه كنت مصابه و انتهاء الحجر مباشره موعد الجرعه,2021-04-10 20:28:31,neg,0.4825081527233124
وزاره الصحه المءشرات تدل احتواء الموجه الحاليه احتواء الوباء يحتاج الى اعطاء اكبر عدد ممكن المطاعيم عاجل,2021-04-10 16:16:35,mixed,0.3987746238708496
نصيحه مني تاخذيه امبارح قريت احدى القنوات انه انواع المطاعيم تعمل جلطه,2021-04-10 12:18:18,neg,0.6132382154464722
صباح الاطلالات الجميله و الطبيعه الراءعه بحيره طبريا شمال فلسطين صباح الصحه و السلامه و التباعد الاجتماعي و الكمامات و ال,2021-04-09 23:10:37,pos,0.6781802773475647
الصحه توضح حول عدم وجود اجسام مضاده متلقي المطاعيم وفيات بسبب اللقاح عالميا,2021-04-09 21:01:57,mixed,0.4004465937614441
ابوهلاله لرءيا الاشاعات اثرت تلقي المطاعيم الاخرى عاجل الاردن رءياالاخباري لقاحكورونا,2021-04-09 17:42:46,pos,0.5079413056373596
نفس النهج والاخطاء باداره الملف الصحي بيطلبوا متطوعين طب اخي عينوا مءات المءات الكوادر عاطلين العمل ناهي,2021-04-09 15:17:06,neg,0.9203426241874695
نفس النهج والاخطاء باداره الملف الصحي بيطلبوا متطوعين طب اخي عينوا مءات المءات الكوادر عاطلين العمل,2021-04-09 14:39:08,neg,0.9143056869506836
صباح الاطلالات الجميله و الطبيعه الراءعه بحيره طبريا شمال فلسطين صباح الصحه و السلامه و التباعد الاجتماعي و ا,2021-04-09 04:49:42,pos,0.6386218070983887
السعوديه بتسجل ٧٠٠ حاله باليوم او اقل يمكن والغاء الحظر ع السبعه منطقي بالنسبه الهم احنا اذا فتحو,2021-04-16 19:44:43,neg,0.3906320035457611
الحكومه رح تفتح القطاعات عالاغلب مش رح ينفتح اشي الا للي بتلقي المطعوم حاس انه الحكومه بتلعب شطرنج فينا مش بتنظم دوله 🙃,2021-04-15 22:54:03,neg,0.6404045820236206
عاجل و هام رءيس شركه فايزر يقول انه الاغلب سيحتاج شخص جرعه ثالثه محفزه المطعوم  ١٢ شهر الجرعتين و س,2021-04-15 22:39:05,pos,0.36718469858169556
شو نوع المطعوم اليوم,2021-04-15 22:24:23,neg,0.5218532681465149
بسلخ سدر منسف و كيلو كنافه و لتر بيبسي بساعه وقال خايف المطعوم يعمل تجلطات يزم انت شرايينك فاتحه بدعوات الحجه,2021-04-15 22:22:37,neg,0.8144704103469849
تعليق واجراء وزاره الصحه بشان المطعوم ستستمر باعطاء الجرعه الثانيه متجاهله الحاله,2021-04-15 21:26:29,neg,0.5955875515937805
تعليق واجراء وزاره الصحه بشان المطعوم ستستمر باعطاء الجرعه الثانيه متجاهله الحاله,2021-04-15 21:16:46,neg,0.5955875515937805
عاجل و هام رءيس شركه فايزر يقول انه الاغلب سيحتاج شخص جرعه ثالثه محفزه المطعوم  ١٢ شهر,2021-04-15 19:18:03,pos,0.40701767802238464
بتضرب سدر منسف و كيلو كنافه و لتر بيبسي دايت بساعه و بعدين خايف المطعوم قال بعمل تجلطات انت شرايينك فاتحه بد,2021-04-15 19:15:18,neg,0.8299415707588196
بتضرب سدر منسف و كيلو كنافه و لتر بيبسي دايت بساعه و بعدين خايف المطعوم قال بعمل تجلطات انت شرايينك فاتحه بدعوات الحجه حبيبي,2021-04-15 19:14:42,neg,0.7681563496589661
هجوم ايفانكا بسبب صوره المطعوم,2021-04-15 19:13:25,neg,0.6886905431747437
مش حاسه بايدي التقل و مخدره محل المطعوم 😞,2021-04-15 18:32:51,neg,0.8418610095977783
بضرب سدر منسف و كيلو كنافه و لتر بيبسي بعشر دقايق و بعدين خايف المطعوم قال بعمل تجلطات 💉 انت شرايينك فاتحه اصلا بدعوا,2021-04-15 17:53:53,neg,0.7703061699867249
الشركه بلشت تسال مين اخد المطعوم وشكله رجعه الشركه,2021-04-15 17:28:14,neg,0.6013715267181396
الشعب الاردني بضرب سدر منسف و كيلو كنافه و لتر بيبسي بساعه وبعدين خايف المطعوم قال بعمل تجلطات 💉💉 انت شر,2021-04-15 17:08:17,neg,0.7189357876777649
احسن انا اشجع اخذ المطعوم,2021-04-15 16:56:08,neg,0.35499072074890137
احسن انا اشجع اخذ المطعوم,2021-04-15 16:55:37,neg,0.35499072074890137
بضرب سدر منسف و كيلو كنافه و لتر بيبسي بعشر دقايق و بعدين خايف المطعوم قال بعمل تجلطات 💉 انت شرايينك فاتحه اصلا بدعوات الحجه 😂,2021-04-15 16:43:59,neg,0.7364743947982788
تاخذوا المطعوم 🚫 والي حاب يشوف اكثر يدخل حسابي ويطالع التغريدات الي اعدت تغريدها الي الجانب,2021-04-15 15:24:20,neg,0.5862778425216675
هجوم ايفانكا بسبب صوره المطعوم,2021-04-15 15:07:16,neg,0.6886905431747437
تاخذوا المطعوم 🚫 والي حاب يشوف اكثر يدخل حسابي ويطالع التغريدات الي اعدت تغريدها الي,2021-04-15 15:04:40,neg,0.6425166130065918
هجوم ايفانكا بسبب صوره المطعوم ايفانكا ترامب كورونا خبرني,2021-04-15 14:34:01,neg,0.5818968415260315
لاني انا وصلت اليوم ولاني ماخد المطعوم عملو,2021-04-15 13:55:43,neg,0.6548846960067749
راح علي المطعوم 😂💔 رحت بيوم تاني عادي بيعطوني اياه,2021-04-15 13:44:26,neg,0.6672086715698242
اه بمستشفى الجامعه اخد المطعوم,2021-04-15 13:09:35,neg,0.38732048869132996
تنتهي الفزاعه اللي اسمها كورونا الا ان يقضي المطعوم البشريه,2021-04-15 13:08:01,pos,0.4314625859260559
للاسف عدد كبير الناس متخوفين المطعوم و رافضينه كليا و كلهم اعمارهم فوق ال ٦٠,2021-04-15 12:46:31,neg,0.7157083749771118
الشعب الاردني بسلخ سدر منسف و كيلو كنافه و لتر ببسي بساعه وقال خايف المطعوم بعمل تجلطات زم انت شرايينك فاتحه بدعوات الحجه,2021-04-15 10:24:33,neg,0.7705057263374329
بتضرب سدر منسف و كيلو كنافه و لتر بيبسي دايت بساعه و بعدين خايف المطعوم قال بعمل تجلطات 💉 انت شرايينك فاتحه بدعوات الحجه,2021-04-15 09:55:08,neg,0.7956541180610657
بصراحه انا مش فاهم شو المبدا يلي وزاره الصحه عنا حد رن عليهم قدي تلقي والدتي هالمطعوم وصابتها اعراض قويه,2021-04-15 06:37:40,neg,0.8015849590301514
بصراحه انا مش فاهم شو المبدا يلي وزاره الصحه عنا حد رن عليهم قدي تلقي والدتي هالمطعوم وصابتها اعراض قو,2021-04-15 01:24:39,neg,0.806751012802124
الشعب الاردني بسلخ سدر منسف و كيلو كنافه و لتر ببسي بساعه وقال خايف المطعوم بعمل تجلطات زم,2021-04-14 23:52:46,neg,0.7946898341178894
مازالت حالات فرديه وكما ذكر التقرير عدم تناسب جسم الشخص المطعوم بعني حالات نادره جدا ان,2021-04-14 22:12:59,neg,0.4266490042209625
بعملوا رياضه واكل جهاز ودخان وخايفين المطعوم 😭😭😭,2021-04-14 20:59:33,neg,0.8608035445213318
ههههههههه شكلهم غيرهم الي اخدو المطعوم رحنا فيهاااا,2021-04-14 20:32:54,neg,0.6011871695518494
مشاركه بتصحيح التوجيهي لغير متلقي جرعتي المطعوم,2021-04-14 19:01:34,pos,0.3558402359485626
بتضرب سدر منسف و كيلو كنافه و لتر بيبسي دايت بساعه و بعدين خايف المطعوم قال بعمل تجلطات 💉 انت شرايينك فاتحه بدعوات ا,2021-04-14 17:33:47,neg,0.7340877056121826
بتضرب سدر منسف و كيلو كنافه و لتر بيبسي دايت بساعه و بعدين خايف المطعوم قال بعمل تجلطات 💉 انت شرايينك فاتحه بدعوات الحجه 😂😂,2021-04-14 17:21:36,neg,0.8044631481170654
اخذ المطعوم انا لان يوم يطلعرخبر مهو كويس انه يسبب جلطات,2021-04-14 17:00:06,neg,0.6654270887374878
